content_id;official_number;module;smartmodus_kategorie;scope;question;answer_a;answer_b;answer_c;answer_d;correct_answer;topic;subtopic;competency;image_required;source_question_id;content_role;feedback_correct;feedback_incorrect;evaluation_mode;content_status
SBF-SEE-0081;81;SBF See;Vorschriften und Pflichten;See;Wann gilt ein Fahrzeug als überholendes Fahrzeug?;Wenn es sich einem anderen Fahrzeug aus einer Richtung von mehr als 22,5° achterlicher als querab (Bereich des Hecklichtes) nähert.;Wenn es sich einem anderen Fahrzeug aus einer Richtung von mehr als 112,5° achterlicher als querab (Bereich der Seitenlichter) nähert.;Wenn es sich einem anderen Fahrzeug gegenüber in einer Richtung von mehr als 22,5° achterlicher als querab (Bereich des Hecklichtes) befindet.;Wenn es an einem anderen Fahrzeug aus einer achterlichen Richtung von mehr als 22,5° querab kommend (Bereich des Topplichtes) vorbeifährt.;A;Ausweichregeln;KVR / Kollisionsvermeidung;Kollisionslage beurteilen und richtige Maßnahme wählen;false;SBFSEE-0081;see_specific;"Richtig.

Wenn es sich einem anderen Fahrzeug aus einer Richtung von mehr als 22,5° achterlicher als querab (Bereich des Hecklichtes) nähert. Der Bereich mehr als 22,5 Grad achterlicher als querab entspricht dem Sektor des Hecklichts und grenzt die Überholsituation eindeutig ab.";"Falsch.

Richtig ist: „Wenn es sich einem anderen Fahrzeug aus einer Richtung von mehr als 22,5° achterlicher als querab (Bereich des Hecklichtes) nähert.“

Der Bereich mehr als 22,5 Grad achterlicher als querab entspricht dem Sektor des Hecklichts und grenzt die Überholsituation eindeutig ab.";multiple_choice;Feedback erstellt
SBF-SEE-0082;82;SBF See;Vorschriften und Pflichten;See;Wann ist ein Fahrzeug manövrierunfähig?;Wenn es wegen außergewöhnlicher Umstände, z. B. Ausfall der Ruder- oder Maschinenanlage, nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.;Wenn es wegen der Art seines Einsatzes behindert ist und deshalb nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.;Wenn es wegen seines Tiefgangs im Verhältnis zu der vorhandenen Tiefe und Breite des befahrbaren Gewässers erheblich behindert ist, von seinem zu verfolgenden Kurs abzuweichen.;Wenn es mit Netzen, Leinen, Schleppnetzen oder anderen Fanggeräten fischt, welche die Manövrierfähigkeit einschränken.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0082;see_specific;"Richtig.

Wenn es wegen außergewöhnlicher Umstände, z. B. Ausfall der Ruder- oder Maschinenanlage, nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann. Manövrierunfähigkeit beruht auf außergewöhnlichen Umständen wie einem technischen Ausfall; das Fahrzeug kann deshalb den normalen Ausweichregeln nicht folgen.";"Falsch.

Richtig ist: „Wenn es wegen außergewöhnlicher Umstände, z. B. Ausfall der Ruder- oder Maschinenanlage, nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.“

Manövrierunfähigkeit beruht auf außergewöhnlichen Umständen wie einem technischen Ausfall; das Fahrzeug kann deshalb den normalen Ausweichregeln nicht folgen.";multiple_choice;Feedback erstellt
SBF-SEE-0083;83;SBF See;Vorschriften und Pflichten;See;Wann ist ein Fahrzeug manövrierbehindert?;Wenn es wegen der Art seines Einsatzes behindert ist und deshalb nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.;Wenn es wegen außergewöhnlicher Umstände, z. B. Ausfall der Ruder- oder Maschinenanlage, nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.;Wenn es wegen seines Tiefgangs im Verhältnis zu der vorhandenen Tiefe und Breite des befahrbaren Gewässers erheblich behindert ist, von seinem zu verfolgenden Kurs abzuweichen.;Wenn es mit Netzen, Leinen, Schleppnetzen oder anderen Fanggeräten fischt, welche die Manövrierfähigkeit einschränken.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0083;see_specific;"Richtig.

Wenn es wegen der Art seines Einsatzes behindert ist und deshalb nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann. Bei Manövrierbehinderung begrenzt die ausgeübte Arbeit oder Aufgabe die Manövrierfähigkeit, nicht ein unvorhergesehener Defekt.";"Falsch.

Richtig ist: „Wenn es wegen der Art seines Einsatzes behindert ist und deshalb nicht so wie vorgeschrieben manövrieren und daher einem anderen Fahrzeug nicht ausweichen kann.“

Bei Manövrierbehinderung begrenzt die ausgeübte Arbeit oder Aufgabe die Manövrierfähigkeit, nicht ein unvorhergesehener Defekt.";multiple_choice;Feedback erstellt
SBF-SEE-0084;84;SBF See;Vorschriften und Pflichten;See;Welche besonderen Maßnahmen sind bei verminderter Sicht zu treffen?;Es muss mit sicherer, den verminderten Sichtverhältnissen angepasster Geschwindigkeit gefahren werden, es müssen Schallsignale gegeben werden, es müssen Positionslichter eingeschaltet werden und es muss gehörig Ausguck gegangen werden.;Es muss mit sicherer, den verminderten Sichtverhältnissen angepasster Geschwindigkeit gefahren werden, es müssen Schallsignale gegeben werden, das Radargerät muss eingeschaltet werden und es muss Ausguck gegangen werden.;Es muss mit sicherer, den verminderten Sichtverhältnissen angepasster Geschwindigkeit gefahren werden, es müssen Schallsinale gegeben werden, es müssen Positionslichter eingeschaltet werden und es muss der Radarreflektor eingesetzt werden.;Es muss mit verminderter Geschwindigkeit gefahren werden, es müssen Schallsignale gegeben werden, es müssen Positionslichter eingeschaltet werden und es muss das AIS (Automatic Identifikation System) eingeschaltet werden.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0084;see_specific;"Richtig.

Es muss mit sicherer, den verminderten Sichtverhältnissen angepasster Geschwindigkeit gefahren werden, es müssen Schallsignale gegeben werden, es müssen Positionslichter eingeschaltet werden und es muss gehörig Ausguck gegangen werden. Bei verminderter Sicht sinken Erkennungs- und Reaktionszeit; sichere Geschwindigkeit, Ausguck, Lichter und Schallsignale gleichen dieses Risiko aus.";"Falsch.

Richtig ist: „Es muss mit sicherer, den verminderten Sichtverhältnissen angepasster Geschwindigkeit gefahren werden, es müssen Schallsignale gegeben werden, es müssen Positionslichter eingeschaltet werden und es muss gehörig Ausguck gegangen werden.“

Bei verminderter Sicht sinken Erkennungs- und Reaktionszeit; sichere Geschwindigkeit, Ausguck, Lichter und Schallsignale gleichen dieses Risiko aus.";multiple_choice;Feedback erstellt
SBF-SEE-0085;85;SBF See;Vorschriften und Pflichten;See;Welche Vorschriften regeln die Ausrüstung, Anordnung und Anbringung der Positionslaternen, Sichtzeichen und Schallsignalanlagen auf Fahrzeugen?;Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Schifffahrtsordnung Emsmündung (EmsSchO).;Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Sportbootführerscheinverordnung.;Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Schiffssicherheitsverordnung.;Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Verordnung zur Sicherung der Seefahrt.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;false;SBFSEE-0085;see_specific;"Richtig.

Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Schifffahrtsordnung Emsmündung (EmsSchO). Die Regelwerke legen gemeinsam fest, welche Laternen und Signalanlagen benötigt werden und wie sie angebracht und verwendet werden.";"Falsch.

Richtig ist: „Die Kollisionsverhütungsregeln (KVR), die Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und die Schifffahrtsordnung Emsmündung (EmsSchO).“

Die Regelwerke legen gemeinsam fest, welche Laternen und Signalanlagen benötigt werden und wie sie angebracht und verwendet werden.";multiple_choice;Feedback erstellt
SBF-SEE-0086;86;SBF See;Vorschriften und Pflichten;See;Welche Positionslaternen und Schallsignalanlagen dürfen auf Sportbooten unter deutscher Flagge verwendet werden?;Solche, deren Baumuster vom Bundesamt für Seeschifffahrt und Hydrographie (BSH) zur Verwendung zugelassen sind oder eine als gleichwertig anerkannte Zulassung eines EU-Staates besitzen.;Solche, die die vorgeschriebene Mindesttragweite von drei Seemeilen, die Größe und Farbgebung bzw. Lautstärke erreichen und mit einer Bescheinigung einer Klassifikationsgesellschaft versehen sind.;Solche, die gemäß der Kollisionsverhütungsregeln (KVR), der Seeschifffahrtsstraßen-Ordnung (SeeSchStrO) und der Schifffahrtsordnung Emsmündung (EmsSchO) vorgeschrieben sind und ein CE-Zeichen haben.;Solche, die vom Technischen Überwachungsverein (TÜV) geprüft und mit dem Zeichen für geprüfte Sicherheit (GS) versehen sind.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;false;SBFSEE-0086;see_specific;"Richtig.

Solche, deren Baumuster vom Bundesamt für Seeschifffahrt und Hydrographie (BSH) zur Verwendung zugelassen sind oder eine als gleichwertig anerkannte Zulassung eines EU-Staates besitzen. Zugelassene Baumuster sichern festgelegte Tragweiten, Farben und Abstrahlwinkel; nur so können andere Fahrzeuge die Signale zuverlässig erkennen.";"Falsch.

Richtig ist: „Solche, deren Baumuster vom Bundesamt für Seeschifffahrt und Hydrographie (BSH) zur Verwendung zugelassen sind oder eine als gleichwertig anerkannte Zulassung eines EU-Staates besitzen.“

Zugelassene Baumuster sichern festgelegte Tragweiten, Farben und Abstrahlwinkel; nur so können andere Fahrzeuge die Signale zuverlässig erkennen.";multiple_choice;Feedback erstellt
SBF-SEE-0087;87;SBF See;Vorschriften und Pflichten;See;"Was sind ""Verkehrstrennungsgebiete""?";Es sind bekannt gemachte Schifffahrtswege, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind.;Es sind bekannt gemachte Fahrwasser, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind.;Es sind bekannt gemachte Seeschifffahrtsstraßen, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind.;Es sind bekannt gemachte Bundeswasserstraßen, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind.;A;Ausweichregeln;KVR / Kollisionsvermeidung;Kollisionslage beurteilen und richtige Maßnahme wählen;false;SBFSEE-0087;see_specific;"Richtig.

Es sind bekannt gemachte Schifffahrtswege, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind. Getrennte Einbahnwege ordnen gegenläufige Verkehrsströme und vermindern dadurch Begegnungs- und Kollisionsrisiken.";"Falsch.

Richtig ist: „Es sind bekannt gemachte Schifffahrtswege, die durch Trennlinien oder Trennzonen in Einbahnwege geteilt sind.“

Getrennte Einbahnwege ordnen gegenläufige Verkehrsströme und vermindern dadurch Begegnungs- und Kollisionsrisiken.";multiple_choice;Feedback erstellt
SBF-SEE-0088;88;SBF See;Vorschriften und Pflichten;See;Wie sind Verkehrstrennungsgebiete zu befahren?;Sie dürfen jeweils nur in der allgemeinen Verkehrsrichtung rechts der Trennlinie oder Trennzone befahren werden.;Sie dürfen jeweils nur in Fahrtrichtung links der Trennlinie oder Trennzone befahren werden.;Sie dürfen innerhalb der äußeren Trennlinien nur in einer Fahrtrichtung befahren werden.;Sie dürfen nur vom Anfang bis zum Ende und jeweils nur in Fahrtrichtung rechts der Trennzone befahren werden.;A;Ausweichregeln;KVR / Kollisionsvermeidung;Kollisionslage beurteilen und richtige Maßnahme wählen;false;SBFSEE-0088;see_specific;"Richtig.

Sie dürfen jeweils nur in der allgemeinen Verkehrsrichtung rechts der Trennlinie oder Trennzone befahren werden. Die Fahrt rechts der Trennzone und in allgemeiner Verkehrsrichtung hält die Verkehrsströme geordnet und vorhersehbar.";"Falsch.

Richtig ist: „Sie dürfen jeweils nur in der allgemeinen Verkehrsrichtung rechts der Trennlinie oder Trennzone befahren werden.“

Die Fahrt rechts der Trennzone und in allgemeiner Verkehrsrichtung hält die Verkehrsströme geordnet und vorhersehbar.";multiple_choice;Feedback erstellt
SBF-SEE-0089;89;SBF See;Vorschriften und Pflichten;See;"Was bedeutet ""in Sicht befindlich""?";Wenn jedes Fahrzeug vom anderen optisch wahrgenommen werden kann.;Wenn jeder Fahrzeugführer vom anderen optisch wahrgenommen werden kann.;Wenn beide Fahrzeuge optisch wahrgenommen werden können.;Wenn jedes Fahrzeug auch bei unsichtigem Wetter optisch wahrgenommen werden kann.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0089;see_specific;"Richtig.

Wenn jedes Fahrzeug vom anderen optisch wahrgenommen werden kann. Die besonderen Regeln für Fahrzeuge in Sicht gelten nur, wenn die Fahrzeuge einander tatsächlich optisch wahrnehmen können.";"Falsch.

Richtig ist: „Wenn jedes Fahrzeug vom anderen optisch wahrgenommen werden kann.“

Die besonderen Regeln für Fahrzeuge in Sicht gelten nur, wenn die Fahrzeuge einander tatsächlich optisch wahrnehmen können.";multiple_choice;Feedback erstellt
SBF-SEE-0090;90;SBF See;Vorschriften und Pflichten;See;Was bedeutet sichere Geschwindigkeit?;Die Geschwindigkeit muss der Verkehrslage, den Sicht- und Witterungsverhältnissen angepasst sein und es muss jederzeit aufgestoppt werden können.;Die Geschwindigkeit muss der Verkehrslage, den Sicht- und Witterungsverhältnissen angepasst sein und der Verkehr darf nicht behindert werden.;Die Geschwindigkeit muss der Verkehrslage, den Sicht- und Witterungsverhältnissen und dem Treibstoffverbrauch angepasst sein.;Die Geschwindigkeit muss der Verkehrslage, dem Verkehrsaufkommen, den Seegangs- und Windverhältnissen angepasst sein, so dass kein Sog und Wellenschlag entsteht.;A;Allgemeine Seemannschaft;Grundlagen;Seemännische Grundlagen sicher anwenden;false;SBFSEE-0090;see_specific;"Richtig.

Die Geschwindigkeit muss der Verkehrslage, den Sicht- und Witterungsverhältnissen angepasst sein und es muss jederzeit aufgestoppt werden können. Sichere Geschwindigkeit ist situationsabhängig. Sie muss rechtzeitiges Manövrieren und Aufstoppen unter den aktuellen Sicht-, Wetter- und Verkehrsbedingungen ermöglichen.";"Falsch.

Richtig ist: „Die Geschwindigkeit muss der Verkehrslage, den Sicht- und Witterungsverhältnissen angepasst sein und es muss jederzeit aufgestoppt werden können.“

Sichere Geschwindigkeit ist situationsabhängig. Sie muss rechtzeitiges Manövrieren und Aufstoppen unter den aktuellen Sicht-, Wetter- und Verkehrsbedingungen ermöglichen.";multiple_choice;Feedback erstellt
SBF-SEE-0091;91;SBF See;Ausweichen;See;Welches Fahrzeug führt diese Lichter?;Maschinenfahrzeug in Fahrt von weniger als 50 m Länge.;Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge.;Ein manövrierunfähiges Fahrzeug in Fahrt.;Ein manövrierbehindertes Fahrzeug mit Fahrt durchs Wasser von 50 und mehr Meter Länge.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;true;SBFSEE-0091;see_specific;"Richtig.

Maschinenfahrzeug in Fahrt von weniger als 50 m Länge. Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Maschinenfahrzeug in Fahrt von weniger als 50 m Länge. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";"Falsch.

Richtig ist: „Maschinenfahrzeug in Fahrt von weniger als 50 m Länge.“

Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Maschinenfahrzeug in Fahrt von weniger als 50 m Länge. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";multiple_choice;Feedback erstellt
SBF-SEE-0092;92;SBF See;Ausweichen;See;Welches Fahrzeug muss diese Lichter führen?;Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge.;Maschinenfahrzeug in Fahrt von weniger als 50 m Länge.;Ein manövrierunfähiges Fahrzeug in Fahrt.;Ein manövrierbehindertes Fahrzeug mit Fahrt durchs Wasser von 50 und mehr Meter Länge.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;true;SBFSEE-0092;see_specific;"Richtig.

Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge. Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";"Falsch.

Richtig ist: „Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge.“

Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Maschinenfahrzeug in Fahrt von 50 und mehr Meter Länge. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";multiple_choice;Feedback erstellt
SBF-SEE-0093;93;SBF See;Ausweichen;See;Welches Fahrzeug führt diese Lichter?;Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger.;Manövrierbehinderter Schleppverband in Fahrt von mehr als 200 m Länge.;Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger, ohne Fahrt durchs Wasser.;Ein manövrierbehindertes Fahrzeug mit Fahrt durchs Wasser von 50 und mehr Meter Länge.;A;Lichter, Zeichen & Schallsignale;Fahrzeug- und Verkehrssignale;Signale erkennen und Bedeutung zuordnen;true;SBFSEE-0093;see_specific;"Richtig.

Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger. Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";"Falsch.

Richtig ist: „Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger.“

Farbe, Anzahl und Anordnung der gezeigten Lichter kennzeichnen: Manövrierbehinderter Schleppverband in Fahrt von 200 m Länge oder weniger. Die vollständige Lichtkombination ist entscheidend, weil einzelne Lichter allein mehrdeutig sein können.";multiple_choice;Feedback erstellt
